%time,field
1697994098483674848,1900
1697994098533222784,1900
1697994098583182112,1899
1697994098644431072,1900
1697994098693285632,1900
1697994098743911648,1900
1697994098794205472,1899
1697994098853208640,1900
1697994098903206496,1900
1697994098953195008,1900
1697994099003073696,1900
1697994099053855552,1897
1697994099113949408,1901
1697994099166630528,1900
1697994099213611648,1900
1697994099266163680,1899
1697994099313692928,1899
1697994099375892384,1900
1697994099428237792,1900
1697994099474290912,1901
1697994099524140288,1900
1697994099573914880,1900
1697994099633762976,1896
1697994099683549856,1898
1697994099736408064,1900
1697994099783364096,1900
1697994099834157952,1900
1697994099893295584,1901
1697994099943322368,1900
1697994099997323776,1900
1697994100047175104,1899
1697994100103419648,1901
1697994100153942144,1900
1697994100203942752,1900
1697994100253797792,1899
1697994100303392512,1900
1697994100363289152,1899
1697994100413376480,1900
1697994100464131808,1898
1697994100513672448,1900
1697994100563579328,1899
1697994100623157248,1900
1697994100674348864,1898
1697994100726919168,1899
1697994100773631360,1900
1697994100823486624,1901
1697994100883863808,1900
1697994100935807904,1900
1697994100983440608,1900
1697994101033428832,1900
1697994101086022016,1900
1697994101143457152,1899
1697994101193364192,1897
1697994101247175744,1900
1697994101296642592,1898
1697994101353241216,1901
1697994101403208992,1902
1697994101453865696,1902
1697994101503252512,1900
1697994101553704928,1899
1697994101613276544,1900
1697994101663241024,1899
1697994101713525216,1900
1697994101763557472,1900
1697994101816441184,1900
1697994101873271648,1901
1697994101923570912,1900
1697994101975629696,1896
1697994102023716160,1900
1697994102074627840,1900
1697994102133749408,1900
1697994102183291104,1900
1697994102233510016,1900
1697994102283168576,1899
1697994102336653632,1900
1697994102393171616,1900
1697994102443140736,1900
1697994102494088544,1900
1697994102543690048,1899
1697994102603139904,1902
1697994102653758784,1899
1697994102704121856,1900
1697994102755898976,1899
1697994102803217344,1900
1697994102863922720,1902
1697994102913477888,1899
1697994102963879936,1899
1697994103013372288,1900
1697994103063700352,1899
1697994103123710112,1900
1697994103173733632,1900
1697994103223301312,1900
1697994103275628512,1900
1697994103323695040,1900
1697994103384257856,1898
1697994103433273760,1899
1697994103486024960,1900
1697994103533232064,1900
1697994103583157408,1899
1697994103643128160,1898
1697994103693292512,1900
1697994103743851392,1900
1697994103793483776,1900
1697994103855291104,1900
1697994103903273216,1900
1697994103954224320,1900
1697994104003213600,1900
1697994104053580416,1900
1697994104113323328,1900
1697994104163297472,1900
1697994104213885216,1899
1697994104265244832,1900
1697994104313724352,1900
1697994104373525216,1899
1697994104423094176,1900
1697994104473275872,1901
1697994104523144800,1900
1697994104573189408,1900
