%time,field
1697994384844699104,1440
1697994384895116704,1438
1697994384943817888,1438
1697994384993899840,1436
1697994385054405216,1435
1697994385104108224,1435
1697994385153551392,1434
1697994385203961152,1438
1697994385253332096,1434
1697994385313275648,1428
1697994385363294208,1433
1697994385413548288,1434
1697994385464094880,1440
1697994385513522656,1438
1697994385573788736,1175
1697994385624481920,1442
1697994385675759488,1438
1697994385723542048,1436
1697994385773193664,1427
1697994385834245952,1424
1697994385883123488,1416
1697994385933431872,1408
1697994385983108736,1396
1697994386034204032,1370
1697994386083701440,1363
1697994386143214464,1327
1697994386194230368,1311
1697994386243223936,1320
1697994386303689120,1348
1697994386358543200,1356
1697994386403677120,1361
1697994386457296224,1343
1697994386503478976,1333
1697994386564052416,1324
1697994386615517952,1321
1697994386663972672,1301
1697994386713753600,1300
1697994386763245856,1307
1697994386823407680,1303
1697994386873757888,1301
1697994386923370848,1292
1697994386973203904,1274
1697994387025538784,1266
1697994387084922784,1269
1697994387133868576,1268
1697994387183590816,1296
1697994387234175744,1315
1697994387286725888,1324
1697994387343696576,1348
1697994387393746240,1360
1697994387443248992,1365
1697994387493753344,1377
1697994387553447744,1164
1697994387603655424,1372
1697994387653613344,1377
1697994387710010368,1382
1697994387753209984,1367
1697994387813364320,1360
1697994387863419296,1355
1697994387914360512,1360
1697994387967042784,1361
1697994388013411040,1367
1697994388074125088,1372
1697994388124573792,1369
1697994388173289408,1373
1697994388223587968,1376
1697994388274009088,1370
1697994388333292224,1375
1697994388383573312,1376
1697994388433457984,1382
1697994388484068832,1389
1697994388533226304,1386
1697994388594108864,1359
1697994388643253088,1320
1697994388695994400,1281
1697994388744100800,1287
1697994388807384960,1315
1697994388853232768,1348
1697994388903775648,1365
1697994388953332896,1365
1697994389003453568,1365
1697994389063212704,1336
1697994389113259200,1322
1697994389165964512,1304
1697994389213730112,1294
1697994389263552224,1293
1697994389329788480,1295
1697994389373291776,1309
1697994389423184640,1346
1697994389476125184,1347
1697994389523338144,1255
1697994389584267104,1345
1697994389633677408,1366
1697994389683119904,1362
1697994389734023712,1355
1697994389783430368,1337
1697994389843251872,1339
1697994389893797920,1354
1697994389947297248,1355
1697994389993847808,1369
1697994390053363008,1356
1697994390103639552,1341
1697994390153988032,1332
1697994390204245344,1325
1697994390255372544,1344
1697994390313930080,1362
1697994390363163552,1385
1697994390413670048,1412
1697994390463217920,1413
1697994390513642560,1413
1697994390573452960,1414
1697994390623251392,1410
1697994390673301824,1413
1697994390723216832,1176
1697994390773414720,1412
1697994390833731264,1417
1697994390883292640,1423
1697994390934292576,1434
1697994390984003680,1442
1697994391034012096,1460
1697994391093936416,1474
1697994391143525920,1491
1697994391194277024,1484
1697994391245929280,1511
1697994391304173344,1502
1697994391353172544,1476
1697994391403219776,1444
1697994391454422240,1443
1697994391504577216,1151
1697994391563415200,1443
1697994391614138368,1444
1697994391663177952,1443
1697994391713742976,1445
1697994391763658880,1446
1697994391832521696,1446
1697994391873496992,1446
1697994391923637792,1446
1697994391973212320,1457
1697994392023242144,1464
1697994392083611520,1464
1697994392133542944,1467
1697994392183299264,1458
1697994392233208032,1455
1697994392283932736,1444
1697994392343362432,1448
1697994392395899200,1446
1697994392443836928,1446
1697994392502479008,1448
1697994392553581312,1448
1697994392604035456,1448
1697994392654383840,1450
1697994392703186176,1298
1697994392753460576,1453
1697994392813730752,1450
1697994392864929152,1451
1697994392913349920,1452
1697994392964096128,1452
1697994393014021856,1455
1697994393074351552,1450
1697994393123283744,1445
1697994393173465312,1451
1697994393223209152,1448
1697994393273245856,1455
1697994393336018816,1449
1697994393383185248,1440
1697994393433346976,1433
1697994393483269440,1097
1697994393533622016,1425
1697994393593266048,1419
1697994393643218272,1407
1697994393694185376,1380
1697994393743794048,1357
1697994393803236352,1335
1697994393853303424,1330
1697994393906088576,1312
1697994393953508096,1277
1697994394004252448,1267
1697994394063366336,1241
1697994394113411456,1246
1697994394163238528,1269
1697994394213593056,1283
1697994394263743424,1281
1697994394324674432,1309
1697994394373798496,1376
1697994394423714240,1409
1697994394477454752,1405
1697994394523352480,1399
1697994394583354880,1383
1697994394635497248,1351
1697994394683331936,1328
1697994394733152384,1322
1697994394783438944,1312
1697994394843814976,1291
1697994394893292704,1280
1697994394943271776,1283
1697994394993222432,1285
1697994395053364384,1329
1697994395103206912,1410
1697994395153274304,1414
1697994395203565664,1409
1697994395254989408,1397
1697994395314105632,1380
1697994395363710560,1346
1697994395413322592,1344
1697994395463615616,1250
1697994395517048640,1304
1697994395574778624,1287
1697994395623827040,1253
1697994395673258368,1246
1697994395723747008,1252
1697994395773741952,1277
1697994395833397536,1329
1697994395883645056,1333
1697994395934206624,1330
1697994395983136896,1320
1697994396033374048,1298
1697994396093523744,1284
1697994396143304480,1253
1697994396194236384,1259
1697994396243727616,1293
1697994396304073120,1287
1697994396358452928,1286
1697994396403201664,1286
1697994396453729184,1301
1697994396503127424,1298
1697994396563805120,1334
1697994396613978176,1369
1697994396663468448,1380
1697994396713698688,1381
1697994396763212096,1342
1697994396823169856,1308
1697994396873243136,1304
1697994396923322400,1317
1697994396973279488,1336
1697994397023769632,1358
1697994397084175712,1361
1697994397134459776,1378
1697994397184140512,1392
1697994397233891392,1386
1697994397284875520,1369
1697994397344447392,1361
1697994397393430848,1351
1697994397443186336,1361
1697994397494781184,1408
1697994397553340992,1415
1697994397603347456,1424
1697994397653269984,1432
1697994397706924160,1436
1697994397754153696,1436
1697994397813396832,1414
1697994397863648032,1401
1697994397913271296,1383
1697994397963200640,1381
1697994398013166560,1392
1697994398064858784,1412
1697994398124033152,1411
1697994398174043424,1412
1697994398224394176,1419
1697994398275067168,1418
1697994398333219072,1095
1697994398383178848,1414
1697994398433677664,1413
1697994398485231904,1421
1697994398533937152,1432
1697994398584844672,1442
1697994398643208992,1448
1697994398693243552,1449
1697994398746231104,1449
1697994398803405440,1448
1697994398853460224,1448
1697994398903809888,1447
1697994398953549568,1448
1697994399003732384,1446
1697994399063522624,1447
1697994399113573184,1445
1697994399164065184,1442
1697994399218690208,1445
1697994399263478656,1445
1697994399323920800,1441
1697994399377893024,1442
1697994399423195328,1443
1697994399473939776,1463
1697994399523833280,1399
1697994399583180160,1510
1697994399633847584,1516
1697994399684579648,1509
1697994399733329120,1489
1697994399786182432,1468
1697994399834862304,1455
1697994399893446752,1446
1697994399948335008,1449
1697994399993246880,1444
1697994400053449536,1446
1697994400103699776,1446
1697994400157713120,1446
1697994400203157824,1446
1697994400254088288,1444
1697994400318527616,1077
1697994400363203264,1447
1697994400414013696,1450
1697994400463412608,1445
1697994400513857120,1444
1697994400574071712,1446
1697994400623823584,1445
1697994400674197440,1444
1697994400723353664,1445
1697994400773421344,1439
1697994400834330592,1453
1697994400883357952,1444
1697994400934775136,1449
1697994400983700672,1437
1697994401033689696,1444
1697994401094217408,1441
1697994401144519616,1438
1697994401193243648,1427
1697994401243200064,1406
1697994401303389792,1398
1697994401353508032,1385
1697994401405725408,1389
1697994401454057184,1373
1697994401505912448,1207
1697994401564779712,1392
1697994401613706272,1416
1697994401664114048,1406
1697994401713921632,1400
1697994401763447264,1394
1697994401823442720,1389
1697994401879074368,1391
