%time,field
1697993799058635328,1899
1697993799113749184,1900
1697993799163736544,1901
1697993799214427616,1900
1697993799263144896,1900
1697993799313214304,1900
1697993799373209568,1899
1697993799424140704,1900
1697993799473324832,1902
1697993799523745728,1900
1697993799574438368,1900
1697993799633297408,1900
1697993799683532544,1900
1697993799733832608,1899
1697993799783238624,1900
1697993799838057952,1901
1697993799894113760,1899
1697993799945339136,1902
1697993799993529408,1900
1697993800043762336,1900
1697993800103558784,1901
1697993800154703808,1897
1697993800203793024,1899
1697993800254150496,1900
1697993800303757664,1900
1697993800357554912,1900
1697993800413876448,1900
1697993800463262432,1899
1697993800513231616,1899
1697993800563598304,1900
1697993800623161600,1900
1697993800674106720,1900
1697993800726953216,1899
1697993800773584384,1899
1697993800823280736,1900
1697993800884034208,1900
1697993800937007040,1902
1697993800983318240,1900
1697993801033573216,1900
1697993801083224384,1900
1697993801147717216,1900
1697993801194095712,1899
1697993801243542528,1899
1697993801294510208,1900
1697993801353309952,1899
1697993801403314208,1899
1697993801453421184,1900
1697993801503185280,1900
1697993801553416576,1900
1697993801613745056,1900
1697993801664900704,1900
1697993801714281248,1899
1697993801763502944,1900
1697993801813780992,1900
1697993801873286112,1900
1697993801923520672,1900
1697993801974849280,1900
1697993802023886368,1900
1697993802074602752,1900
1697993802133218784,1899
1697993802183220576,1901
1697993802233478720,1899
1697993802284102752,1900
1697993802333269056,1897
1697993802393854368,1900
1697993802443286624,1900
1697993802494016896,1900
1697993802543830624,1900
1697993802604103712,1901
1697993802653187040,1900
1697993802703273664,1899
1697993802753606848,1900
1697993802803800960,1900
1697993802864940704,1900
1697993802914915552,1899
1697993802963661312,1900
1697993803013998336,1899
1697993803063364032,1899
1697993803123166720,1899
1697993803173829696,1900
1697993803223855392,1900
1697993803274227520,1899
1697993803323643328,1900
1697993803383702336,1900
1697993803433925408,1900
1697993803483458080,1900
1697993803533874048,1900
1697993803584116800,1900
1697993803643213056,1900
1697993803694431136,1899
1697993803743955712,1900
1697993803793879584,1899
1697993803853432160,1899
1697993803903731296,1900
1697993803953622784,1900
1697993804003989696,1899
1697993804054037600,1900
1697993804113233632,1900
1697993804163121728,1900
1697993804217615936,1899
1697993804263709632,1900
1697993804313329504,1899
1697993804373931392,1899
1697993804423383936,1900
1697993804478115808,1900
1697993804528649664,1899
1697993804573202624,1900
1697993804637434656,1900
1697993804683309152,1900
1697993804733509472,1900
1697993804784459488,1900
1697993804834008192,1900
1697993804893985792,1900
1697993804943724576,1899
1697993804993353632,1898
1697993805043532768,1900
1697993805103804288,1899
1697993805153792928,1901
1697993805204221024,1900
1697993805253475232,1899
1697993805303661376,1900
1697993805364172640,1900
1697993805415834912,1900
1697993805463708576,1900
1697993805513344160,1900
1697993805563578912,1901
1697993805624107744,1900
1697993805673915872,1901
1697993805728569344,1900
1697993805773816000,1900
1697993805824034560,1900
1697993805883492032,1900
1697993805934122592,1900
1697993805984997952,1898
1697993806033382368,1900
1697993806083648480,1902
1697993806143337696,1900
1697993806193206016,1900
1697993806243286720,1900
1697993806293300064,1899
1697993806354231008,1900
1697993806403728608,1900
1697993806453316704,1899
1697993806503745536,1900
1697993806553449952,1900
1697993806613224064,1900
1697993806663405984,1901
1697993806714125248,1900
1697993806763503392,1900
1697993806813441984,1900
1697993806873252768,1900
1697993806923265984,1898
1697993806973497792,1898
1697993807023325504,1900
1697993807073400480,1900
1697993807128838240,1899
1697993807183735360,1900
1697993807234081824,1900
1697993807283714208,1898
1697993807333305376,1901
1697993807395306048,1899
1697993807443206816,1900
1697993807493488608,1898
1697993807545380320,1900
1697993807599055136,1899
1697993807659863936,1900
1697993807708353152,1901
1697993807753983840,1900
1697993807803471264,1899
1697993807863172224,1899
1697993807913777568,1900
1697993807963655232,1900
1697993808013992320,1898
1697993808067576544,1899
1697993808124308896,1900
1697993808173149504,1901
1697993808223266720,1900
1697993808273678528,1900
1697993808323272000,1900
1697993808383230048,1900
1697993808433748480,1900
1697993808483508576,1900
1697993808533298848,1900
1697993808583221216,1900
1697993808643277280,1900
1697993808693694752,1900
1697993808743949696,1900
1697993808794026016,1899
1697993808853721952,1900
1697993808903290368,1900
1697993808953187040,1901
1697993809003955968,1900
1697993809053415072,1899
1697993809113276832,1900
1697993809163574560,1900
1697993809214856480,1900
1697993809263869344,1900
1697993809315956544,1898
1697993809373398880,1901
1697993809424323680,1899
1697993809474373056,1900
1697993809523632960,1900
1697993809573769952,1900
1697993809633516864,1900
1697993809684578368,1900
1697993809733750144,1900
1697993809784224672,1899
1697993809837209632,1900
1697993809894606144,1900
1697993809943356768,1900
1697993809999627616,1899
1697993810044394304,1900
1697993810103817024,1899
1697993810153390528,1900
1697993810203284768,1900
1697993810253145312,1899
1697993810307285824,1900
1697993810363632128,1900
1697993810413310816,1900
1697993810463784224,1900
1697993810513278400,1900
1697993810565552640,1900
1697993810623183776,1900
1697993810676683712,1900
1697993810723264128,1899
1697993810773303968,1900
1697993810824030720,1900
1697993810883188992,1900
1697993810934356736,1900
1697993810983481152,1899
1697993811036057536,1900
1697993811086373824,1900
1697993811143175424,1902
1697993811193349888,1900
1697993811249523552,1900
1697993811293880768,1900
1697993811353335296,1900
1697993811403901984,1900
1697993811453178848,1900
1697993811507302720,1900
1697993811553207136,1900
1697993811606649920,1900
1697993811663281696,1900
1697993811713370624,1902
1697993811763498176,1900
1697993811814702144,1900
1697993811874452608,1900
1697993811923408992,1900
1697993811973273856,1900
1697993812026529120,1900
1697993812075662144,1901
1697993812133552704,1900
1697993812183257536,1899
1697993812234039744,1900
1697993812284719072,1900
1697993812333253088,1900
1697993812393942656,1900
1697993812443272640,1900
1697993812493331040,1900
1697993812543558848,1900
1697993812603676224,1899
1697993812653988608,1900
1697993812703839520,1899
1697993812753502432,1900
1697993812806041504,1900
1697993812863249344,1900
1697993812913151680,1900
1697993812966221312,1900
1697993813015777312,1900
1697993813064136864,1898
1697993813123241632,1900
1697993813173234304,1900
1697993813223294912,1899
1697993813274424800,1901
1697993813323413696,1900
1697993813383327744,1901
1697993813433555424,1899
1697993813483674944,1900
1697993813533144096,1901
1697993813584289408,1900
1697993813644560192,1899
1697993813693336128,1900
1697993813743505440,1899
