%time,field
1697994094943632064,1515
1697994094993613248,1528
1697994095043739392,1533
1697994095103238208,1532
1697994095153459488,1531
1697994095203823424,1532
1697994095256315104,1531
1697994095303571584,1532
1697994095369838880,1533
1697994095416858336,1533
1697994095463689088,1521
1697994095513350624,1534
1697994095563632032,1551
1697994095624513184,1570
1697994095674144352,1565
1697994095723660416,1476
1697994095773195328,1531
1697994095823381600,1530
1697994095885986656,1528
1697994095933235872,1529
1697994095983900768,1530
1697994096035876512,1530
1697994096083375840,1530
1697994096144924256,1530
1697994096193340288,1530
1697994096244295840,1532
1697994096294064864,1532
1697994096357146048,1544
1697994096404405376,1549
1697994096454140288,1548
1697994096504353760,1548
1697994096554198848,1551
1697994096613181120,1548
1697994096663827520,1550
1697994096715704192,1549
1697994096763111904,1550
1697994096818271808,1549
1697994096873967040,1552
1697994096923492928,1556
1697994096973847520,1556
1697994097023249440,1554
1697994097073629728,1555
1697994097133207328,1557
1697994097183379296,1555
1697994097233865632,1555
1697994097285291616,1554
1697994097333329184,1556
1697994097393598976,1555
1697994097443430560,1558
1697994097493393504,1556
1697994097543286752,1557
1697994097603149504,1557
1697994097653252544,1556
1697994097706045728,1493
1697994097753378368,1540
1697994097803192480,1540
1697994097863545856,1541
1697994097913552096,1541
1697994097964097056,1552
1697994098013311360,1560
1697994098063236480,1560
1697994098123176064,1561
1697994098174820032,1562
1697994098223201568,1564
1697994098273359616,1566
1697994098324656800,1565
1697994098383733952,1565
1697994098438019456,1564
1697994098483674848,1564
1697994098533222784,1564
1697994098583182112,1562
1697994098644431072,1562
1697994098693285632,1555
1697994098743911648,1554
1697994098794205472,1553
1697994098853208640,1552
1697994098903206496,1552
1697994098953195008,1552
1697994099003073696,1552
1697994099053855552,1551
1697994099113949408,1553
1697994099166630528,1551
1697994099213611648,1551
1697994099266163680,1552
1697994099313692928,1556
1697994099375892384,1557
1697994099428237792,1558
1697994099474290912,1557
1697994099524140288,1557
1697994099573914880,1557
1697994099633762976,1558
1697994099683549856,1584
1697994099736408064,1585
1697994099783364096,1579
1697994099834157952,1570
